GEOID10,unit_type,unit_counts,n,proportion
53033007600,single family home,63,474,0.13291139240506328
53033007600,studio apartment,176,474,0.37130801687763715
53033007600,townhome,8,474,0.016877637130801686
53033007600,triplex,5,474,0.010548523206751054
53033007700,apartment,62,239,0.2594142259414226
53033007700,basement,1,239,0.0041841004184100415
53033007700,condo,13,239,0.05439330543933055
53033007700,duplex,9,239,0.03765690376569038
53033007700,none,50,239,0.20920502092050208
53033007700,single family home,79,239,0.3305439330543933
53033007700,studio apartment,15,239,0.06276150627615062
53033007700,townhome,6,239,0.02510460251046025
53033007700,triplex,3,239,0.012552301255230125
53033007700,NA,1,239,0.0041841004184100415
53033007800,apartment,280,365,0.7671232876712328
53033007800,basement,5,365,0.0136986301369863
53033007800,condo,1,365,0.0027397260273972603
53033007800,duplex,5,365,0.0136986301369863
53033007800,none,25,365,0.0684931506849315
53033007800,single family home,32,365,0.08767123287671233
53033007800,studio apartment,16,365,0.043835616438356165
53033007800,townhome,1,365,0.0027397260273972603
53033007900,apartment,558,895,0.623463687150838
53033007900,basement,3,895,0.0033519553072625698
53033007900,condo,15,895,0.01675977653631285
53033007900,duplex,6,895,0.0067039106145251395
53033007900,none,70,895,0.0782122905027933
53033007900,single family home,76,895,0.08491620111731843
53033007900,studio apartment,160,895,0.1787709497206704
53033007900,townhome,7,895,0.00782122905027933
53033008001,apartment,1177,2388,0.49288107202680065
53033008001,condo,149,2388,0.062395309882747066
53033008001,none,154,2388,0.06448911222780569
53033008001,single family home,73,2388,0.030569514237855946
53033008001,studio apartment,830,2388,0.347571189279732
53033008001,NA,5,2388,0.0020938023450586263
53033008002,apartment,857,1736,0.4936635944700461
53033008002,condo,93,1736,0.05357142857142857
53033008002,none,209,1736,0.12039170506912443
53033008002,single family home,425,1736,0.24481566820276499
53033008002,studio apartment,147,1736,0.0846774193548387
53033008002,townhome,1,1736,5.76036866359447e-4
53033008002,NA,4,1736,0.002304147465437788
53033008100,apartment,1345,1992,0.6752008032128514
53033008100,condo,64,1992,0.0321285140562249
53033008100,duplex,1,1992,5.02008032128514e-4
53033008100,none,264,1992,0.13253012048192772
53033008100,single family home,77,1992,0.038654618473895584
53033008100,studio apartment,227,1992,0.11395582329317269
53033008100,townhome,5,1992,0.0025100401606425703
53033008100,NA,9,1992,0.004518072289156626
53033008200,apartment,931,1587,0.5866414618777568
53033008200,condo,18,1587,0.011342155009451797
53033008200,none,316,1587,0.19911783238815375
53033008200,single family home,114,1587,0.07183364839319471
53033008200,studio apartment,205,1587,0.129174543163201
53033008200,NA,3,1587,0.001890359168241966
53033008300,apartment,314,621,0.5056360708534622
53033008300,basement,3,621,0.004830917874396135
53033008300,condo,39,621,0.06280193236714976
53033008300,none,91,621,0.14653784219001612
53033008300,single family home,73,621,0.11755233494363929
53033008300,studio apartment,97,621,0.15619967793880837
53033008300,townhome,1,621,0.001610305958132045
53033008300,NA,3,621,0.004830917874396135
53033008400,apartment,673,1442,0.4667128987517337
53033008400,basement,5,1442,0.0034674063800277394
53033008400,condo,45,1442,0.031206657420249653
53033008400,none,201,1442,0.1393897364771151
53033008400,single family home,114,1442,0.07905686546463246
53033008400,studio apartment,401,1442,0.2780859916782247
53033008400,NA,3,1442,0.0020804438280166435
53033008500,apartment,444,862,0.5150812064965197
53033008500,basement,1,862,0.001160092807424594
53033008500,condo,22,862,0.025522041763341066
53033008500,none,73,862,0.08468677494199536
53033008500,single family home,116,862,0.1345707656612529
53033008500,studio apartment,203,862,0.2354988399071926
53033008500,NA,3,862,0.0034802784222737818
53033008600,apartment,770,1321,0.5828917486752461
53033008600,basement,2,1321,0.001514004542013626
53033008600,condo,30,1321,0.022710068130204392
53033008600,duplex,2,1321,0.001514004542013626
53033008600,none,162,1321,0.12263436790310371
53033008600,single family home,59,1321,0.04466313398940197
53033008600,studio apartment,284,1321,0.2149886449659349
53033008600,townhome,3,1321,0.002271006813020439
53033008600,triplex,5,1321,0.003785011355034065
53033008600,NA,4,1321,0.003028009084027252
53033008700,apartment,73,184,0.3967391304347826
53033008700,basement,1,184,0.005434782608695652
53033008700,condo,5,184,0.02717391304347826
53033008700,duplex,9,184,0.04891304347826087
53033008700,none,36,184,0.1956521739130435
53033008700,single family home,39,184,0.21195652173913043
53033008700,studio apartment,10,184,0.05434782608695652
53033008700,townhome,6,184,0.03260869565217391
53033008700,triplex,5,184,0.02717391304347826
53033008800,apartment,203,475,0.42736842105263156
53033008800,basement,5,475,0.010526315789473684
53033008800,duplex,5,475,0.010526315789473684
53033008800,none,25,475,0.05263157894736842
53033008800,single family home,24,475,0.05052631578947368
53033008800,studio apartment,210,475,0.4421052631578947
53033008800,townhome,1,475,0.002105263157894737
53033008800,triplex,2,475,0.004210526315789474
53033008900,apartment,159,259,0.6138996138996139
53033008900,condo,8,259,0.03088803088803089
53033008900,duplex,9,259,0.03474903474903475
53033008900,none,28,259,0.10810810810810811
53033008900,single family home,40,259,0.15444015444015444
53033008900,studio apartment,4,259,0.015444015444015444
53033008900,townhome,6,259,0.023166023166023165
53033008900,triplex,5,259,0.019305019305019305
53033009e3,apartment,123,382,0.3219895287958115
53033009e3,condo,18,382,0.04712041884816754
53033009e3,none,150,382,0.39267015706806285
53033009e3,single family home,20,382,0.05235602094240838
53033009e3,studio apartment,70,382,0.18324607329842932
53033009e3,townhome,1,382,0.002617801047120419
53033009100,apartment,182,283,0.6431095406360424
53033009100,condo,4,283,0.014134275618374558
53033009100,none,8,283,0.028268551236749116
53033009100,single family home,2,283,0.007067137809187279
53033009100,studio apartment,82,283,0.28975265017667845
53033009100,townhome,5,283,0.0176678445229682
53033009200,apartment,104,294,0.35374149659863946
53033009200,basement,1,294,0.003401360544217687
53033009200,condo,7,294,0.023809523809523808
53033009200,none,9,294,0.030612244897959183
53033009200,single family home,13,294,0.04421768707482993
53033009200,studio apartment,158,294,0.5374149659863946
53033009200,NA,2,294,0.006802721088435374
53033009300,apartment,175,417,0.4196642685851319
53033009300,basement,1,417,0.002398081534772182
53033009300,condo,18,417,0.04316546762589928
53033009300,duplex,4,417,0.009592326139088728
53033009300,none,29,417,0.06954436450839328
53033009300,single family home,48,417,0.11510791366906475
53033009300,studio apartment,141,417,0.3381294964028777
53033009300,NA,1,417,0.002398081534772182
53033009400,apartment,100,356,0.2808988764044944
53033009400,basement,2,356,0.0056179775280898875
53033009400,condo,17,356,0.047752808988764044
53033009400,duplex,9,356,0.025280898876404494
53033009400,none,87,356,0.2443820224719101
53033009400,single family home,97,356,0.27247191011235955
53033009400,studio apartment,36,356,0.10112359550561797
53033009400,townhome,6,356,0.016853932584269662
53033009400,triplex,2,356,0.0056179775280898875
53033009500,apartment,21,94,0.22340425531914893
53033009500,condo,2,94,0.02127659574468085
53033009500,duplex,7,94,0.07446808510638298
53033009500,none,36,94,0.3829787234042553
53033009500,single family home,19,94,0.20212765957446807
53033009500,studio apartment,2,94,0.02127659574468085
53033009500,townhome,7,94,0.07446808510638298
53033009600,apartment,86,204,0.4215686274509804
53033009600,basement,5,204,0.024509803921568627
53033009600,condo,22,204,0.10784313725490197
53033009600,duplex,3,204,0.014705882352941176
53033009600,none,35,204,0.1715686274509804
53033009600,single family home,32,204,0.1568627450980392
53033009600,studio apartment,15,204,0.07352941176470588
53033009600,townhome,5,204,0.024509803921568627
53033009600,triplex,1,204,0.004901960784313725
53033009701,apartment,84,193,0.43523316062176165
53033009701,basement,2,193,0.010362694300518135
53033009701,condo,12,193,0.06217616580310881
53033009701,duplex,9,193,0.046632124352331605
53033009701,none,40,193,0.20725388601036268
53033009701,single family home,34,193,0.17616580310880828
53033009701,studio apartment,3,193,0.015544041450777202
53033009701,townhome,3,193,0.015544041450777202
53033009701,triplex,6,193,0.031088082901554404
53033009702,apartment,18,69,0.2608695652173913
53033009702,basement,7,69,0.10144927536231885
53033009702,duplex,3,69,0.043478260869565216
53033009702,none,18,69,0.2608695652173913
53033009702,single family home,22,69,0.3188405797101449
53033009702,studio apartment,1,69,0.014492753623188406
53033009800,apartment,387,649,0.5963020030816641
53033009800,basement,8,649,0.012326656394453005
53033009800,condo,8,649,0.012326656394453005
53033009800,duplex,2,649,0.0030816640986132513
53033009800,none,29,649,0.04468412942989214
53033009800,single family home,80,649,0.12326656394453005
53033009800,studio apartment,125,649,0.1926040061633282
53033009800,townhome,8,649,0.012326656394453005
53033009800,triplex,1,649,0.0015408320493066256
53033009800,NA,1,649,0.0015408320493066256
53033009900,apartment,299,749,0.3991989319092123
53033009900,basement,3,749,0.004005340453938585
53033009900,condo,19,749,0.025367156208277702
53033009900,duplex,3,749,0.004005340453938585
53033009900,none,31,749,0.04138851802403204
53033009900,single family home,177,749,0.2363150867823765
53033009900,studio apartment,211,749,0.2817089452603471
53033009900,townhome,5,749,0.006675567423230975
53033009900,triplex,1,749,0.0013351134846461949
53033010001,apartment,22,48,0.4583333333333333
53033010001,basement,3,48,0.0625
53033010001,none,5,48,0.10416666666666667
53033010001,single family home,10,48,0.20833333333333334
53033010001,studio apartment,7,48,0.14583333333333334
53033010001,townhome,1,48,0.020833333333333332
53033010002,apartment,26,115,0.22608695652173913
53033010002,basement,3,115,0.02608695652173913
53033010002,duplex,8,115,0.06956521739130435
53033010002,none,36,115,0.3130434782608696
53033010002,single family home,28,115,0.24347826086956523
53033010002,studio apartment,11,115,0.09565217391304348
53033010002,townhome,3,115,0.02608695652173913
53033010100,apartment,13,71,0.18309859154929578
53033010100,basement,5,71,0.07042253521126761
53033010100,condo,1,71,0.014084507042253521
53033010100,duplex,1,71,0.014084507042253521
53033010100,none,26,71,0.36619718309859156
53033010100,single family home,20,71,0.28169014084507044
53033010100,studio apartment,3,71,0.04225352112676056
53033010100,townhome,2,71,0.028169014084507043
53033010200,apartment,150,289,0.5190311418685121
53033010200,basement,3,289,0.010380622837370242
53033010200,none,76,289,0.2629757785467128
53033010200,single family home,47,289,0.16262975778546712
53033010200,studio apartment,2,289,0.006920415224913495
53033010200,townhome,9,289,0.031141868512110725
53033010200,NA,2,289,0.006920415224913495
53033010300,apartment,187,416,0.4495192307692308
53033010300,basement,4,416,0.009615384615384616
53033010300,condo,10,416,0.02403846153846154
53033010300,duplex,5,416,0.01201923076923077
53033010300,none,165,416,0.39663461538461536
53033010300,single family home,40,416,0.09615384615384616
53033010300,studio apartment,4,416,0.009615384615384616
53033010300,townhome,1,416,0.002403846153846154
53033010401,apartment,4,21,0.19047619047619047
53033010401,basement,2,21,0.09523809523809523
53033010401,duplex,2,21,0.09523809523809523
53033010401,none,6,21,0.2857142857142857
53033010401,single family home,5,21,0.23809523809523808
53033010401,townhome,2,21,0.09523809523809523
53033010402,apartment,5,39,0.1282051282051282
53033010402,basement,2,39,0.05128205128205128
53033010402,duplex,3,39,0.07692307692307693
53033010402,none,10,39,0.2564102564102564
53033010402,single family home,18,39,0.46153846153846156
53033010402,townhome,1,39,0.02564102564102564
53033010500,apartment,914,2072,0.4411196911196911
53033010500,condo,17,2072,0.008204633204633204
53033010500,duplex,11,2072,0.005308880308880309
53033010500,none,608,2072,0.29343629343629346
53033010500,single family home,149,2072,0.0719111969111969
53033010500,studio apartment,367,2072,0.17712355212355213
53033010500,townhome,4,2072,0.0019305019305019305
53033010500,triplex,1,2072,4.8262548262548264e-4
53033010500,NA,1,2072,4.8262548262548264e-4
53033010600,apartment,37,224,0.16517857142857142
53033010600,basement,1,224,0.004464285714285714
53033010600,condo,6,224,0.026785714285714284
53033010600,duplex,3,224,0.013392857142857142
53033010600,none,61,224,0.27232142857142855
53033010600,single family home,45,224,0.20089285714285715
53033010600,studio apartment,63,224,0.28125
53033010600,townhome,7,224,0.03125
53033010600,triplex,1,224,0.004464285714285714
53033010701,apartment,15,69,0.21739130434782608
53033010701,basement,1,69,0.014492753623188406
53033010701,duplex,1,69,0.014492753623188406
53033010701,none,23,69,0.3333333333333333
53033010701,single family home,19,69,0.2753623188405797
53033010701,studio apartment,2,69,0.028985507246376812
53033010701,townhome,8,69,0.11594202898550725
53033010702,apartment,2,34,0.058823529411764705
53033010702,condo,3,34,0.08823529411764706
53033010702,none,10,34,0.29411764705882354
53033010702,single family home,16,34,0.47058823529411764
53033010702,townhome,3,34,0.08823529411764706
53033010800,apartment,7,55,0.12727272727272726
53033010800,basement,2,55,0.03636363636363636
53033010800,duplex,1,55,0.01818181818181818
53033010800,none,14,55,0.2545454545454545
53033010800,single family home,24,55,0.43636363636363634
53033010800,townhome,7,55,0.12727272727272726
53033010900,apartment,6,36,0.16666666666666666
53033010900,duplex,4,36,0.1111111111111111
53033010900,none,10,36,0.2777777777777778
53033010900,single family home,11,36,0.3055555555555556
53033010900,studio apartment,4,36,0.1111111111111111
53033010900,townhome,1,36,0.027777777777777776
53033011001,apartment,3,25,0.12
53033011001,duplex,1,25,0.04
53033011001,none,6,25,0.24
53033011001,single family home,7,25,0.28
53033011001,studio apartment,6,25,0.24
53033011001,townhome,2,25,0.08
53033011002,apartment,3,18,0.16666666666666666
53033011002,basement,1,18,0.05555555555555555
53033011002,none,3,18,0.16666666666666666
53033011002,single family home,11,18,0.6111111111111112
53033011101,apartment,78,205,0.3804878048780488
53033011101,condo,5,205,0.024390243902439025
53033011101,duplex,2,205,0.00975609756097561
53033011101,none,9,205,0.04390243902439024
53033011101,single family home,9,205,0.04390243902439024
53033011101,studio apartment,102,205,0.4975609756097561
53033011102,apartment,24,73,0.3287671232876712
53033011102,condo,7,73,0.0958904109589041
53033011102,none,28,73,0.3835616438356164
53033011102,single family home,12,73,0.1643835616438356
53033011102,studio apartment,2,73,0.0273972602739726
53033011200,apartment,30,53,0.5660377358490566
53033011200,basement,2,53,0.03773584905660377
53033011200,duplex,4,53,0.07547169811320754
53033011200,none,9,53,0.16981132075471697
53033011200,single family home,7,53,0.1320754716981132
53033011200,townhome,1,53,0.018867924528301886
53033011300,apartment,48,106,0.4528301886792453
53033011300,basement,3,106,0.02830188679245283
53033011300,condo,1,106,0.009433962264150943
53033011300,duplex,1,106,0.009433962264150943
53033011300,none,26,106,0.24528301886792453
53033011300,single family home,23,106,0.2169811320754717
53033011300,studio apartment,3,106,0.02830188679245283
53033011300,NA,1,106,0.009433962264150943
53033011401,apartment,144,311,0.4630225080385852
53033011401,basement,5,311,0.01607717041800643
53033011401,condo,6,311,0.01929260450160772
53033011401,duplex,5,311,0.01607717041800643
53033011401,none,15,311,0.04823151125401929
53033011401,single family home,7,311,0.022508038585209004
53033011401,studio apartment,5,311,0.01607717041800643
53033011401,townhome,124,311,0.3987138263665595
53033011402,apartment,57,111,0.5135135135135135
53033011402,basement,2,111,0.018018018018018018
53033011402,condo,2,111,0.018018018018018018
53033011402,duplex,8,111,0.07207207207207207
53033011402,none,20,111,0.18018018018018017
53033011402,single family home,14,111,0.12612612612612611
53033011402,townhome,8,111,0.07207207207207207
53033011500,apartment,75,145,0.5172413793103449
53033011500,basement,5,145,0.034482758620689655
53033011500,duplex,1,145,0.006896551724137931
53033011500,none,30,145,0.20689655172413793
53033011500,single family home,31,145,0.21379310344827587
53033011500,studio apartment,3,145,0.020689655172413793
53033011600,apartment,14,84,0.16666666666666666
53033011600,basement,1,84,0.011904761904761904
53033011600,duplex,2,84,0.023809523809523808
53033011600,none,27,84,0.32142857142857145
53033011600,single family home,28,84,0.3333333333333333
53033011600,studio apartment,8,84,0.09523809523809523
53033011600,townhome,3,84,0.03571428571428571
53033011600,NA,1,84,0.011904761904761904
53033011700,apartment,1,19,0.05263157894736842
53033011700,basement,1,19,0.05263157894736842
53033011700,duplex,1,19,0.05263157894736842
53033011700,none,12,19,0.631578947368421
53033011700,single family home,3,19,0.15789473684210525
53033011700,townhome,1,19,0.05263157894736842
53033011800,apartment,5,74,0.06756756756756757
53033011800,basement,1,74,0.013513513513513514
53033011800,condo,5,74,0.06756756756756757
53033011800,duplex,2,74,0.02702702702702703
53033011800,none,31,74,0.4189189189189189
53033011800,single family home,27,74,0.36486486486486486
53033011800,studio apartment,2,74,0.02702702702702703
53033011800,triplex,1,74,0.013513513513513514
53033011900,apartment,53,100,0.53
53033011900,basement,2,100,0.02
53033011900,duplex,6,100,0.06
53033011900,none,9,100,0.09
53033011900,single family home,26,100,0.26
53033011900,studio apartment,2,100,0.02
53033011900,triplex,1,100,0.01
53033011900,NA,1,100,0.01
53033012e3,apartment,4,17,0.23529411764705882
53033012e3,none,1,17,0.058823529411764705
53033012e3,single family home,9,17,0.5294117647058824
53033012e3,studio apartment,3,17,0.17647058823529413
53033012100,apartment,4,24,0.16666666666666666
53033012100,condo,2,24,0.08333333333333333
53033012100,none,2,24,0.08333333333333333
53033012100,single family home,16,24,0.6666666666666666
53033020100,duplex,3,17,0.17647058823529413
53033020100,none,5,17,0.29411764705882354
53033020100,single family home,8,17,0.47058823529411764
53033020100,studio apartment,1,17,0.058823529411764705
53033020200,apartment,4,29,0.13793103448275862
53033020200,basement,1,29,0.034482758620689655
53033020200,condo,2,29,0.06896551724137931
53033020200,none,7,29,0.2413793103448276
53033020200,single family home,13,29,0.4482758620689655
53033020200,townhome,2,29,0.06896551724137931
53033020300,apartment,234,463,0.5053995680345572
53033020300,condo,10,463,0.02159827213822894
53033020300,duplex,2,463,0.004319654427645789
53033020300,none,35,463,0.0755939524838013
53033020300,single family home,86,463,0.1857451403887689
53033020300,studio apartment,94,463,0.20302375809935205
53033020300,NA,2,463,0.004319654427645789
53033020401,apartment,6,44,0.13636363636363635
53033020401,basement,3,44,0.06818181818181818
53033020401,condo,5,44,0.11363636363636363
53033020401,duplex,5,44,0.11363636363636363
53033020401,none,10,44,0.22727272727272727
53033020401,single family home,13,44,0.29545454545454547
53033020401,townhome,2,44,0.045454545454545456
53033020402,apartment,14,47,0.2978723404255319
53033020402,condo,1,47,0.02127659574468085
53033020402,duplex,1,47,0.02127659574468085
53033020402,none,21,47,0.44680851063829785
53033020402,single family home,7,47,0.14893617021276595
53033020402,studio apartment,1,47,0.02127659574468085
53033020402,townhome,2,47,0.0425531914893617
53033020500,apartment,31,145,0.21379310344827587
53033020500,condo,6,145,0.041379310344827586
53033020500,none,24,145,0.16551724137931034
53033020500,single family home,80,145,0.5517241379310345
53033020500,townhome,3,145,0.020689655172413793
53033020500,triplex,1,145,0.006896551724137931
53033020600,apartment,3,10,0.3
53033020600,duplex,2,10,0.2
53033020600,none,2,10,0.2
53033020600,single family home,3,10,0.3
53033020700,apartment,126,196,0.6428571428571429
53033020700,duplex,2,196,0.01020408163265306
53033020700,none,14,196,0.07142857142857142
53033020700,single family home,38,196,0.19387755102040816
53033020700,studio apartment,11,196,0.05612244897959184
53033020700,townhome,2,196,0.01020408163265306
53033020700,NA,3,196,0.015306122448979591
53033020800,apartment,2,19,0.10526315789473684
53033020800,condo,2,19,0.10526315789473684
53033020800,duplex,2,19,0.10526315789473684
53033020800,none,6,19,0.3157894736842105
53033020800,single family home,5,19,0.2631578947368421
53033020800,townhome,2,19,0.10526315789473684
53033020900,apartment,26,58,0.4482758620689655
53033020900,condo,8,58,0.13793103448275862
53033020900,duplex,2,58,0.034482758620689655
53033020900,none,10,58,0.1724137931034483
53033020900,single family home,10,58,0.1724137931034483
53033020900,studio apartment,1,58,0.017241379310344827
53033020900,NA,1,58,0.017241379310344827
53033021e3,apartment,32,177,0.1807909604519774
53033021e3,duplex,2,177,0.011299435028248588
53033021e3,none,104,177,0.5875706214689266
53033021e3,single family home,36,177,0.2033898305084746
53033021e3,studio apartment,1,177,0.005649717514124294
53033021e3,townhome,2,177,0.011299435028248588
53033021100,apartment,6,36,0.16666666666666666
53033021100,condo,2,36,0.05555555555555555
53033021100,none,14,36,0.3888888888888889
53033021100,single family home,11,36,0.3055555555555556
53033021100,studio apartment,1,36,0.027777777777777776
53033021100,townhome,2,36,0.05555555555555555
53033021300,apartment,46,88,0.5227272727272727
53033021300,basement,1,88,0.011363636363636364
53033021300,condo,3,88,0.03409090909090909
53033021300,duplex,3,88,0.03409090909090909
53033021300,none,10,88,0.11363636363636363
53033021300,single family home,18,88,0.20454545454545456
53033021300,studio apartment,3,88,0.03409090909090909
53033021300,triplex,4,88,0.045454545454545456
53033021400,apartment,3,12,0.25
53033021400,none,3,12,0.25
53033021400,single family home,6,12,0.5
53033021500,apartment,96,114,0.8421052631578947
53033021500,none,9,114,0.07894736842105263
53033021500,single family home,9,114,0.07894736842105263
53033021600,apartment,134,178,0.7528089887640449
53033021600,condo,13,178,0.07303370786516854
53033021600,none,14,178,0.07865168539325842
53033021600,single family home,12,178,0.06741573033707865
53033021600,townhome,1,178,0.0056179775280898875
53033021600,triplex,1,178,0.0056179775280898875
53033021600,NA,3,178,0.016853932584269662
53033021700,apartment,279,484,0.5764462809917356
53033021700,condo,11,484,0.022727272727272728
53033021700,duplex,6,484,0.012396694214876033
53033021700,none,40,484,0.08264462809917356
53033021700,single family home,95,484,0.1962809917355372
53033021700,studio apartment,2,484,0.004132231404958678
53033021700,townhome,48,484,0.09917355371900827
53033021700,NA,3,484,0.006198347107438017
53033021802,apartment,336,361,0.9307479224376731
53033021802,condo,1,361,0.002770083102493075
53033021802,none,5,361,0.013850415512465374
53033021802,single family home,19,361,0.05263157894736842
53033021803,apartment,526,579,0.9084628670120898
53033021803,condo,4,579,0.0069084628670120895
53033021803,none,16,579,0.027633851468048358
53033021803,single family home,15,579,0.025906735751295335
53033021803,townhome,17,579,0.02936096718480138
53033021803,NA,1,579,0.0017271157167530224
53033021804,apartment,431,608,0.7088815789473685
53033021804,basement,1,608,0.001644736842105263
53033021804,condo,11,608,0.018092105263157895
53033021804,duplex,1,608,0.001644736842105263
53033021804,none,40,608,0.06578947368421052
53033021804,single family home,40,608,0.06578947368421052
53033021804,studio apartment,83,608,0.13651315789473684
53033021804,townhome,1,608,0.001644736842105263
53033021903,apartment,96,611,0.15711947626841244
53033021903,condo,26,611,0.0425531914893617
53033021903,none,91,611,0.14893617021276595
53033021903,single family home,233,611,0.381342062193126
53033021903,studio apartment,165,611,0.2700490998363339
53033021904,apartment,5,66,0.07575757575757576
53033021904,basement,1,66,0.015151515151515152
53033021904,condo,9,66,0.13636363636363635
53033021904,none,18,66,0.2727272727272727
53033021904,single family home,33,66,0.5
53033021905,apartment,18,94,0.19148936170212766
53033021905,condo,19,94,0.20212765957446807
53033021905,none,14,94,0.14893617021276595
53033021905,single family home,30,94,0.3191489361702128
53033021905,townhome,12,94,0.1276595744680851
53033021905,NA,1,94,0.010638297872340425
53033021906,apartment,46,120,0.38333333333333336
53033021906,basement,1,120,0.008333333333333333
53033021906,condo,22,120,0.18333333333333332
53033021906,none,11,120,0.09166666666666666
53033021906,single family home,18,120,0.15
53033021906,townhome,22,120,0.18333333333333332
53033022001,apartment,108,423,0.2553191489361702
53033022001,condo,15,423,0.03546099290780142
53033022001,duplex,2,423,0.004728132387706856
53033022001,none,27,423,0.06382978723404255
53033022001,single family home,18,423,0.0425531914893617
53033022001,studio apartment,206,423,0.48699763593380613
53033022001,townhome,46,423,0.10874704491725769
53033022001,NA,1,423,0.002364066193853428
53033022003,apartment,235,417,0.5635491606714629
53033022003,basement,2,417,0.004796163069544364
53033022003,condo,2,417,0.004796163069544364
53033022003,duplex,6,417,0.014388489208633094
53033022003,none,24,417,0.05755395683453238
53033022003,single family home,148,417,0.354916067146283
53033022005,apartment,475,924,0.5140692640692641
53033022005,condo,45,924,0.048701298701298704
53033022005,duplex,1,924,0.0010822510822510823
53033022005,none,52,924,0.05627705627705628
53033022005,single family home,77,924,0.08333333333333333
53033022005,studio apartment,4,924,0.004329004329004329
53033022005,townhome,268,924,0.29004329004329005
53033022005,NA,2,924,0.0021645021645021645
53033022006,apartment,102,288,0.3541666666666667
53033022006,condo,57,288,0.19791666666666666
53033022006,none,43,288,0.14930555555555555
53033022006,single family home,49,288,0.1701388888888889
53033022006,studio apartment,32,288,0.1111111111111111
53033022006,townhome,3,288,0.010416666666666666
53033022006,NA,2,288,0.006944444444444444
53033022101,apartment,14,70,0.2
53033022101,condo,15,70,0.21428571428571427
53033022101,none,6,70,0.08571428571428572
53033022101,single family home,35,70,0.5
53033022102,apartment,110,353,0.311614730878187
53033022102,condo,8,353,0.0226628895184136
53033022102,none,4,353,0.0113314447592068
53033022102,single family home,134,353,0.37960339943342775
53033022102,townhome,97,353,0.2747875354107649
53033022201,apartment,98,148,0.6621621621621622
53033022201,condo,5,148,0.033783783783783786
53033022201,none,19,148,0.12837837837837837
53033022201,single family home,26,148,0.17567567567567569
53033022202,apartment,594,1057,0.5619678334910123
53033022202,condo,107,1057,0.10122989593188268
53033022202,duplex,8,1057,0.007568590350047304
53033022202,none,49,1057,0.046357615894039736
53033022202,single family home,83,1057,0.07852412488174078
53033022202,studio apartment,211,1057,0.19962157048249762
53033022202,townhome,2,1057,0.001892147587511826
53033022202,NA,3,1057,0.002838221381267739
53033022203,apartment,7,45,0.15555555555555556
53033022203,condo,3,45,0.06666666666666667
53033022203,duplex,3,45,0.06666666666666667
53033022203,none,18,45,0.4
53033022203,single family home,9,45,0.2
53033022203,studio apartment,3,45,0.06666666666666667
53033022203,townhome,2,45,0.044444444444444446
53033022300,apartment,8,23,0.34782608695652173
53033022300,none,6,23,0.2608695652173913
53033022300,single family home,9,23,0.391304347826087
53033022400,apartment,589,805,0.7316770186335404
53033022400,basement,2,805,0.002484472049689441
53033022400,condo,25,805,0.031055900621118012
53033022400,duplex,1,805,0.0012422360248447205
53033022400,none,45,805,0.055900621118012424
53033022400,single family home,66,805,0.08198757763975155
53033022400,studio apartment,66,805,0.08198757763975155
53033022400,townhome,5,805,0.006211180124223602
53033022400,triplex,4,805,0.004968944099378882
53033022400,NA,2,805,0.002484472049689441
53033022500,apartment,253,735,0.3442176870748299
53033022500,basement,1,735,0.0013605442176870747
53033022500,condo,104,735,0.1414965986394558
53033022500,none,105,735,0.14285714285714285
53033022500,single family home,79,735,0.10748299319727891
53033022500,studio apartment,186,735,0.2530612244897959
53033022500,townhome,7,735,0.009523809523809525
53033022603,apartment,50,195,0.2564102564102564
53033022603,basement,1,195,0.005128205128205128
53033022603,condo,30,195,0.15384615384615385
53033022603,none,32,195,0.1641025641025641
53033022603,single family home,55,195,0.28205128205128205
53033022603,studio apartment,9,195,0.046153846153846156
53033022603,townhome,17,195,0.08717948717948718
53033022603,NA,1,195,0.005128205128205128
53033022604,apartment,10,75,0.13333333333333333
53033022604,basement,1,75,0.013333333333333334
53033022604,condo,16,75,0.21333333333333335
53033022604,none,31,75,0.41333333333333333
53033022604,single family home,16,75,0.21333333333333335
53033022604,studio apartment,1,75,0.013333333333333334
53033022605,apartment,286,706,0.40509915014164305
53033022605,condo,18,706,0.025495750708215296
53033022605,none,29,706,0.04107648725212465
53033022605,single family home,298,706,0.42209631728045327
53033022605,studio apartment,52,706,0.07365439093484419
53033022605,townhome,23,706,0.032577903682719546
53033022606,apartment,22,100,0.22
53033022606,condo,9,100,0.09
53033022606,none,31,100,0.31
53033022606,single family home,29,100,0.29
53033022606,studio apartment,7,100,0.07
53033022606,townhome,1,100,0.01
53033022606,NA,1,100,0.01
53033022701,apartment,525,629,0.834658187599364
53033022701,basement,1,629,0.001589825119236884
53033022701,condo,16,629,0.025437201907790145
53033022701,duplex,1,629,0.001589825119236884
53033022701,none,34,629,0.05405405405405406
53033022701,single family home,17,629,0.02702702702702703
53033022701,studio apartment,23,629,0.03656597774244833
53033022701,townhome,8,629,0.012718600953895072
53033022701,NA,4,629,0.006359300476947536
53033022702,apartment,11,51,0.21568627450980393
53033022702,condo,3,51,0.058823529411764705
53033022702,none,13,51,0.2549019607843137
53033022702,single family home,14,51,0.27450980392156865
53033022702,studio apartment,5,51,0.09803921568627451
53033022702,townhome,5,51,0.09803921568627451
53033022703,apartment,45,99,0.45454545454545453
53033022703,none,15,99,0.15151515151515152
53033022703,single family home,39,99,0.3939393939393939
